-43583,-41237.4
-43557,-41264.8
-43531.1,-41292.2
-43505.2,-41319.5
-43479.2,-41346.8
-43453.2,-41374.1
-43427.2,-41401.4
-43401.2,-41428.7
-43375.1,-41456
-43349.1,-41483.2
-43323,-41510.4
-43296.9,-41537.7
-43270.8,-41564.9
-43244.7,-41592
-43218.5,-41619.2
-43192.4,-41646.3
-43166.2,-41673.5
-43140,-41700.6
-43113.8,-41727.7
-43087.6,-41754.8
-43061.3,-41781.8
-43035.1,-41808.9
-43008.8,-41835.9
-42982.5,-41862.9
-42956.2,-41889.9
-42929.9,-41916.9
-42903.5,-41943.9
-42877.2,-41970.8
-42850.8,-41997.7
-42824.4,-42024.7
-42798,-42051.6
-42771.5,-42078.4
-42745.1,-42105.3
-42718.6,-42132.2
-42692.1,-42159
-42665.6,-42185.8
-42639.1,-42212.6
-42612.6,-42239.4
-42586.1,-42266.2
-42559.5,-42292.9
-42532.9,-42319.6
-42506.3,-42346.4
-42479.7,-42373.1
-42453.1,-42399.7
-42426.4,-42426.4
-42399.7,-42453.1
-42373.1,-42479.7
-42346.4,-42506.3
-42319.7,-42532.9
-42292.9,-42559.5
-42266.2,-42586
-42239.4,-42612.6
-42212.6,-42639.1
-42185.8,-42665.6
-42159,-42692.1
-42132.2,-42718.6
-42105.3,-42745.1
-42078.4,-42771.5
-42051.6,-42798
-42024.7,-42824.4
-41997.8,-42850.8
-41970.8,-42877.1
-41943.9,-42903.5
-41916.9,-42929.9
-41889.9,-42956.2
-41862.9,-42982.5
-41835.9,-43008.8
-41808.9,-43035.1
-41781.8,-43061.3
-41754.8,-43087.6
-41727.7,-43113.8
-41700.6,-43140
-41673.5,-43166.2
-41646.4,-43192.4
-41619.2,-43218.5
-41592,-43244.7
-41564.9,-43270.8
-41537.7,-43296.9
-41510.5,-43323
-41483.2,-43349.1
-41456,-43375.1
-41428.7,-43401.2
-41401.4,-43427.2
-41374.1,-43453.2
-41346.8,-43479.2
-41319.5,-43505.2
-41292.2,-43531.1
-41264.8,-43557
-41237.4,-43583
-41210,-43608.9
-41182.6,-43634.8
-41155.2,-43660.6
-41127.8,-43686.5
-41100.3,-43712.3
-41072.8,-43738.1
-41045.3,-43763.9
-41017.8,-43789.7
-40990.3,-43815.5
-40962.8,-43841.2
-40935.2,-43866.9
-40907.6,-43892.6
-40880.1,-43918.3
-40852.5,-43944
-40824.8,-43969.7
-40797.2,-43995.3
-40769.6,-44020.9
-40741.9,-44046.5
-40714.2,-44072.1
-40686.5,-44097.7
-40658.8,-44123.3
-40631.1,-44148.8
-40603.3,-44174.3
-40575.6,-44199.8
-40547.8,-44225.3
-40520,-44250.8
-40492.2,-44276.2
-40464.3,-44301.7
-40436.5,-44327.1
-40408.6,-44352.5
-40380.8,-44377.9
-40352.9,-44403.2
-40325,-44428.6
-40297,-44453.9
-40269.1,-44479.2
-40241.1,-44504.5
-40213.2,-44529.8
-40185.2,-44555
-40157.2,-44580.3
-40129.2,-44605.5
-40101.1,-44630.7
-40073.1,-44655.9
-40045,-44681.1
-40016.9,-44706.2
-39988.8,-44731.3
-39960.7,-44756.5
-39932.6,-44781.6
-39904.4,-44806.6
-39876.3,-44831.7
-39848.1,-44856.8
-39819.9,-44881.8
-39791.7,-44906.8
-39763.5,-44931.8
-39735.2,-44956.8
-39707,-44981.7
-39678.7,-45006.7
-39650.4,-45031.6
-39622.1,-45056.5
-39593.8,-45081.4
-39565.5,-45106.2
-39537.1,-45131.1
-39508.8,-45155.9
-39480.4,-45180.7
-39452,-45205.5
-39423.6,-45230.3
-39395.1,-45255.1
-39366.7,-45279.8
-39338.2,-45304.5
-39309.8,-45329.3
-39281.3,-45353.9
-39252.8,-45378.6
-39224.3,-45403.3
-39195.7,-45427.9
-39167.2,-45452.5
-39138.6,-45477.1
-39110,-45501.7
-39081.4,-45526.3
-39052.8,-45550.8
-39024.2,-45575.4
-38995.5,-45599.9
-38966.9,-45624.3
-38938.2,-45648.8
-38909.5,-45673.3
-38880.8,-45697.7
-38852.1,-45722.1
-38823.4,-45746.6
-38794.6,-45770.9
-38765.8,-45795.3
-38737.1,-45819.6
-38708.3,-45844
-38679.5,-45868.3
-38650.6,-45892.6
-38621.8,-45916.9
-38592.9,-45941.1
-38564.1,-45965.4
-38535.2,-45989.6
-38506.3,-46013.8
-38477.3,-46038
-38448.4,-46062.1
-38419.5,-46086.3
-38390.5,-46110.4
-38361.5,-46134.5
-38332.5,-46158.6
-38303.5,-46182.7
-38274.5,-46206.8
-38245.5,-46230.8
-38216.4,-46254.8
-38187.3,-46278.8
-38158.2,-46302.8
-38129.1,-46326.8
-38100,-46350.7
-38070.9,-46374.7
-38041.7,-46398.6
-38012.6,-46422.5
-37983.4,-46446.3
-37954.2,-46470.2
-37925,-46494
-37895.8,-46517.8
-37866.6,-46541.6
-37837.3,-46565.4
-37808,-46589.2
-37778.8,-46612.9
-37749.5,-46636.7
-37720.1,-46660.4
-37690.8,-46684.1
-37661.5,-46707.7
-37632.1,-46731.4
-37602.8,-46755
-37573.4,-46778.6
-37544,-46802.2
-37514.6,-46825.8
-37485.1,-46849.4
-37455.7,-46872.9
-37426.2,-46896.4
-37396.8,-46920
-37367.3,-46943.4
-37337.8,-46966.9
-37308.3,-46990.4
-37278.7,-47013.8
-37249.2,-47037.2
-37219.6,-47060.6
-37190,-47084
-37160.4,-47107.3
-37130.8,-47130.7
-37101.2,-47154
-37071.6,-47177.3
-37041.9,-47200.6
-37012.3,-47223.9
-36982.6,-47247.1
-36952.9,-47270.3
-36923.2,-47293.5
-36893.5,-47316.7
-36863.7,-47339.9
-36834,-47363
-36804.2,-47386.2
-36774.4,-47409.3
-36744.6,-47432.4
-36714.8,-47455.5
-36685,-47478.5
-36655.2,-47501.6
-36625.3,-47524.6
-36595.4,-47547.6
-36565.6,-47570.6
-36535.7,-47593.6
-36505.7,-47616.5
-36475.8,-47639.4
-36445.9,-47662.3
-36415.9,-47685.2
-36386,-47708.1
-36356,-47730.9
-36326,-47753.8
-36296,-47776.6
-36265.9,-47799.4
-36235.9,-47822.2
-36205.9,-47844.9
-36175.8,-47867.7
-36145.7,-47890.4
-36115.6,-47913.1
-36085.5,-47935.8
-36055.4,-47958.4
-36025.2,-47981.1
-35995.1,-48003.7
-35964.9,-48026.3
-35934.7,-48048.9
-35904.5,-48071.5
-35874.3,-48094
-35844.1,-48116.5
-35813.8,-48139.1
-35783.6,-48161.6
-35753.3,-48184
-35723,-48206.5
-35692.7,-48228.9
-35662.4,-48251.3
-35632.1,-48273.7
-35601.8,-48296.1
-35571.4,-48318.5
-35541.1,-48340.8
-35510.7,-48363.1
-35480.3,-48385.4
-35449.9,-48407.7
-35419.4,-48430
-35389,-48452.2
-35358.6,-48474.4
-35328.1,-48496.7
-35297.6,-48518.9
-35267.1,-48541
-35236.6,-48563.2
-35206.1,-48585.3
-35175.6,-48607.4
-35145,-48629.5
-35114.4,-48651.6
-35083.9,-48673.6
-35053.3,-48695.7
-35022.7,-48717.7
-34992.1,-48739.7
-34961.4,-48761.6
-34930.8,-48783.6
-34900.1,-48805.6
-34869.5,-48827.5
-34838.8,-48849.4
-34808.1,-48871.2
-34777.4,-48893.1
-34746.6,-48914.9
-34715.9,-48936.8
-34685.1,-48958.6
-34654.4,-48980.4
-34623.6,-49002.1
-34592.8,-49023.9
-34562,-49045.6
-34531.1,-49067.3
-34500.3,-49089
-34469.5,-49110.6
-34438.6,-49132.3
-34407.7,-49153.9
-34376.8,-49175.5
-34345.9,-49197.1
-34315,-49218.7
-34284.1,-49240.2
-34253.1,-49261.8
-34222.2,-49283.3
-34191.2,-49304.8
-34160.2,-49326.3
-34129.2,-49347.7
-34098.2,-49369.1
-34067.2,-49390.6
-34036.1,-49412
-34005.1,-49433.3
-33974,-49454.7
-33942.9,-49476
-33911.9,-49497.3
-33880.7,-49518.6
-33849.6,-49539.9
-33818.5,-49561.2
-33787.3,-49582.4
-33756.2,-49603.6
-33725,-49624.8
-33693.8,-49646
-33662.6,-49667.2
-33631.4,-49688.3
-33600.2,-49709.4
-33568.9,-49730.5
-33537.7,-49751.6
-33506.4,-49772.7
-33475.1,-49793.7
-33443.9,-49814.7
-33412.5,-49835.8
-33381.2,-49856.7
-33349.9,-49877.7
-33318.5,-49898.6
-33287.2,-49919.6
-33255.8,-49940.5
-33224.4,-49961.4
-33193,-49982.2
-33161.6,-50003.1
-33130.2,-50023.9
-33098.8,-50044.7
-33067.3,-50065.5
-33035.8,-50086.3
-33004.4,-50107
-32972.9,-50127.7
-32941.4,-50148.4
-32909.9,-50169.1
-32878.3,-50189.8
-32846.8,-50210.4
-32815.2,-50231.1
-32783.7,-50251.7
-32752.1,-50272.3
-32720.5,-50292.8
-32688.9,-50313.4
-32657.3,-50333.9
-32625.6,-50354.4
-32594,-50374.9
-32562.3,-50395.4
-32530.7,-50415.8
-32499,-50436.3
-32467.3,-50456.7
-32435.6,-50477.1
-32403.8,-50497.4
-32372.1,-50517.8
-32340.4,-50538.1
-32308.6,-50558.4
-32276.8,-50578.7
-32245.1,-50599
-32213.2,-50619.2
-32181.4,-50639.5
-32149.6,-50659.7
-32117.8,-50679.9
-32085.9,-50700
-32054.1,-50720.2
-32022.2,-50740.3
-31990.3,-50760.4
-31958.4,-50780.5
-31926.5,-50800.6
-31894.6,-50820.6
-31862.6,-50840.7
-31830.7,-50860.7
-31798.7,-50880.7
-31766.7,-50900.6
-31734.8,-50920.6
-31702.7,-50940.5
-31670.7,-50960.4
-31638.7,-50980.3
-31606.7,-51000.2
-31574.6,-51020
-31542.6,-51039.9
-31510.5,-51059.7
-31478.4,-51079.5
-31446.3,-51099.2
-31414.2,-51119
-31382,-51138.7
-31349.9,-51158.4
-31317.8,-51178.1
-31285.6,-51197.8
-31253.4,-51217.4
-31221.2,-51237
-31189,-51256.6
-31156.8,-51276.2
-31124.6,-51295.8
-31092.4,-51315.3
-31060.1,-51334.9
-31027.9,-51354.4
-30995.6,-51373.9
-30963.3,-51393.3
-30931,-51412.8
-30898.7,-51432.2
-30866.4,-51451.6
-30834,-51471
-30801.7,-51490.3
-30769.3,-51509.7
-30737,-51529
-30704.6,-51548.3
-30672.2,-51567.6
-30639.8,-51586.9
-30607.4,-51606.1
-30574.9,-51625.3
-30542.5,-51644.5
-30510,-51663.7
-30477.6,-51682.9
-30445.1,-51702
-30412.6,-51721.1
-30380.1,-51740.2
-30347.6,-51759.3
-30315.1,-51778.4
-30282.5,-51797.4
-30250,-51816.4
-30217.4,-51835.4
-30184.8,-51854.4
-30152.2,-51873.3
-30119.6,-51892.3
-30087,-51911.2
-30054.4,-51930.1
-30021.8,-51948.9
-29989.1,-51967.8
-29956.4,-51986.6
-29923.8,-52005.4
-29891.1,-52024.2
-29858.4,-52043
-29825.7,-52061.8
-29793,-52080.5
-29760.3,-52099.2
-29727.5,-52117.9
-29694.8,-52136.6
-29662,-52155.2
-29629.2,-52173.8
-29596.4,-52192.4
-29563.6,-52211
-29530.8,-52229.6
-29498,-52248.1
-29465.2,-52266.7
-29432.3,-52285.2
-29399.5,-52303.6
-29366.6,-52322.1
-29333.7,-52340.5
-29300.8,-52359
-29267.9,-52377.4
-29235,-52395.7
-29202.1,-52414.1
-29169.1,-52432.4
-29136.2,-52450.8
-29103.2,-52469.1
-29070.3,-52487.3
-29037.3,-52505.6
-29004.3,-52523.8
-28971.3,-52542
-28938.2,-52560.2
-28905.2,-52578.4
-28872.2,-52596.6
-28839.1,-52614.7
-28806.1,-52632.8
-28773,-52650.9
-28739.9,-52669
-28706.8,-52687
-28673.7,-52705
-28640.6,-52723
-28607.4,-52741
-28574.3,-52759
-28541.1,-52776.9
-28508,-52794.8
-28474.8,-52812.7
-28441.6,-52830.6
-28408.4,-52848.5
-28375.2,-52866.3
-28342,-52884.1
-28308.7,-52901.9
-28275.5,-52919.7
-28242.2,-52937.5
-28209,-52955.2
-28175.7,-52972.9
-28142.4,-52990.6
-28109.1,-53008.3
-28075.8,-53025.9
-28042.5,-53043.6
-28009.1,-53061.2
-27975.8,-53078.8
-27942.4,-53096.3
-27909.1,-53113.9
-27875.7,-53131.4
-27842.3,-53148.9
-27808.9,-53166.4
-27775.5,-53183.8
-27742.1,-53201.3
-27708.6,-53218.7
-27675.2,-53236.1
-27641.7,-53253.5
-27608.3,-53270.9
-27574.8,-53288.2
-27541.3,-53305.5
-27507.8,-53322.8
-27474.3,-53340.1
-27440.8,-53357.3
-27407.2,-53374.6
-27373.7,-53391.8
-27340.2,-53408.9
-27306.6,-53426.1
-27273,-53443.3
-27239.4,-53460.4
-27205.8,-53477.5
-27172.2,-53494.6
-27138.6,-53511.6
-27105,-53528.7
-27071.3,-53545.7
-27037.7,-53562.7
-27004,-53579.7
-26970.4,-53596.6
-26936.7,-53613.6
-26903,-53630.5
-26869.3,-53647.4
-26835.6,-53664.2
-26801.9,-53681.1
-26768.1,-53697.9
-26734.4,-53714.7
-26700.6,-53731.5
-26666.9,-53748.3
-26633.1,-53765
-26599.3,-53781.8
-26565.5,-53798.5
-26531.7,-53815.1
-26497.9,-53831.8
-26464,-53848.4
-26430.2,-53865.1
-26396.4,-53881.6
-26362.5,-53898.2
-26328.6,-53914.8
-26294.8,-53931.3
-26260.8,-53947.8
-26226.9,-53964.3
-26193,-53980.8
-26159.1,-53997.2
-26125.2,-54013.7
-26091.2,-54030.1
-26057.3,-54046.4
-26023.3,-54062.8
-25989.4,-54079.1
-25955.4,-54095.5
-25921.4,-54111.8
-25887.4,-54128
-25853.4,-54144.3
-25819.3,-54160.5
-25785.3,-54176.7
-25751.2,-54192.9
-25717.2,-54209.1
-25683.1,-54225.2
-25649.1,-54241.4
-25615,-54257.5
-25580.9,-54273.6
-25546.8,-54289.6
-25512.6,-54305.7
-25478.5,-54321.7
-25444.4,-54337.7
-25410.2,-54353.7
-25376.1,-54369.6
-25341.9,-54385.5
-25307.7,-54401.5
-25273.5,-54417.4
-25239.4,-54433.2
-25205.1,-54449.1
-25170.9,-54464.9
-25136.7,-54480.7
-25102.5,-54496.5
-25068.2,-54512.2
-25034,-54528
-24999.7,-54543.7
-24965.4,-54559.4
-24931.2,-54575.1
-24896.8,-54590.7
-24862.5,-54606.4
-24828.2,-54622
-24793.9,-54637.6
-24759.6,-54653.1
-24725.2,-54668.7
-24690.9,-54684.2
-24656.5,-54699.7
-24622.1,-54715.2
-24587.8,-54730.6
-24553.3,-54746.1
-24518.9,-54761.5
-24484.5,-54776.9
-24450.1,-54792.3
-24415.7,-54807.6
-24381.2,-54822.9
-24346.8,-54838.2
-24312.3,-54853.5
-24277.9,-54868.8
-24243.4,-54884
-24208.9,-54899.3
-24174.4,-54914.5
-24139.9,-54929.6
-24105.4,-54944.8
-24070.8,-54959.9
-24036.3,-54975.1
-24001.7,-54990.1
-23967.2,-55005.2
-23932.6,-55020.3
-23898.1,-55035.3
-23863.5,-55050.3
-23828.9,-55065.3
-23794.3,-55080.2
-23759.6,-55095.2
-23725,-55110.1
-23690.4,-55125
-23655.8,-55139.9
-23621.1,-55154.7
-23586.5,-55169.5
-23551.8,-55184.4
-23517.1,-55199.1
-23482.4,-55213.9
-23447.7,-55228.7
-23413,-55243.4
-23378.3,-55258.1
-23343.6,-55272.8
-23308.9,-55287.4
-23274.1,-55302
-23239.3,-55316.7
-23204.6,-55331.2
-23169.8,-55345.8
-23135,-55360.4
-23100.3,-55374.9
-23065.5,-55389.4
-23030.6,-55403.9
-22995.8,-55418.3
-22961,-55432.8
-22926.2,-55447.2
-22891.3,-55461.6
-22856.5,-55475.9
-22821.6,-55490.3
-22786.7,-55504.6
-22751.9,-55518.9
-22717,-55533.2
-22682.1,-55547.5
-22647.2,-55561.7
-22612.3,-55575.9
-22577.3,-55590.1
-22542.4,-55604.3
-22507.5,-55618.5
-22472.5,-55632.6
-22437.6,-55646.7
-22402.6,-55660.8
-22367.6,-55674.9
-22332.6,-55688.9
-22297.6,-55702.9
-22262.6,-55716.9
-22227.6,-55730.9
-22192.6,-55744.9
-22157.6,-55758.8
-22122.5,-55772.7
-22087.5,-55786.6
-22052.4,-55800.5
-22017.3,-55814.3
-21982.3,-55828.1
-21947.2,-55841.9
-21912.1,-55855.7
-21877,-55869.5
-21841.9,-55883.2
-21806.8,-55896.9
-21771.7,-55910.6
-21736.5,-55924.3
-21701.4,-55937.9
-21666.2,-55951.5
-21631.1,-55965.1
-21595.9,-55978.7
-21560.7,-55992.3
-21525.5,-56005.8
-21490.3,-56019.3
-21455.2,-56032.8
-21419.9,-56046.3
-21384.7,-56059.7
-21349.5,-56073.2
-21314.3,-56086.6
-21279,-56099.9
-21243.8,-56113.3
-21208.5,-56126.6
-21173.2,-56140
-21137.9,-56153.3
-21102.7,-56166.5
-21067.4,-56179.8
-21032.1,-56193
-20996.8,-56206.2
-20961.4,-56219.4
-20926.1,-56232.5
-20890.8,-56245.7
-20855.4,-56258.8
-20820.1,-56271.9
-20784.7,-56284.9
-20749.3,-56298
-20714,-56311
-20678.6,-56324
-20643.2,-56337
-20607.8,-56350
-20572.4,-56362.9
-20537,-56375.8
-20501.5,-56388.7
-20466.1,-56401.6
-20430.7,-56414.4
-20395.2,-56427.3
-20359.8,-56440.1
-20324.3,-56452.8
-20288.8,-56465.6
-20253.3,-56478.3
-20217.8,-56491.1
-20182.3,-56503.8
-20146.8,-56516.4
-20111.3,-56529.1
-20075.8,-56541.7
-20040.2,-56554.3
-20004.7,-56566.9
-19969.2,-56579.4
-19933.6,-56592
-19898.1,-56604.5
-19862.5,-56617
-19826.9,-56629.4
-19791.3,-56641.9
-19755.7,-56654.3
-19720.1,-56666.7
-19684.5,-56679.1
-19648.9,-56691.4
-19613.3,-56703.8
-19577.7,-56716.1
-19542,-56728.4
-19506.4,-56740.7
-19470.7,-56752.9
-19435.1,-56765.1
-19399.4,-56777.3
-19363.7,-56789.5
-19328,-56801.7
-19292.3,-56813.8
-19256.6,-56825.9
-19220.9,-56838
-19185.2,-56850.1
-19149.5,-56862.1
-19113.7,-56874.1
-19078,-56886.1
-19042.2,-56898.1
-19006.5,-56910
-18970.7,-56922
-18935,-56933.9
-18899.2,-56945.8
-18863.4,-56957.6
-18827.6,-56969.5
-18791.8,-56981.3
-18756,-56993.1
-18720.2,-57004.9
-18684.4,-57016.6
-18648.6,-57028.3
-18612.7,-57040
-18576.9,-57051.7
-18541,-57063.4
-18505.2,-57075
-18469.3,-57086.6
-18433.4,-57098.2
-18397.5,-57109.8
-18361.6,-57121.4
-18325.8,-57132.9
-18289.9,-57144.4
-18253.9,-57155.9
-18218,-57167.3
-18182.1,-57178.8
-18146.2,-57190.2
-18110.3,-57201.6
-18074.3,-57212.9
-18038.3,-57224.3
-18002.4,-57235.6
-17966.4,-57246.9
-17930.4,-57258.2
-17894.5,-57269.4
-17858.5,-57280.7
-17822.5,-57291.9
-17786.5,-57303.1
-17750.5,-57314.2
-17714.5,-57325.4
-17678.5,-57336.5
-17642.4,-57347.6
-17606.4,-57358.7
-17570.4,-57369.7
-17534.3,-57380.7
-17498.2,-57391.7
-17462.2,-57402.7
-17426.1,-57413.7
-17390,-57424.6
-17353.9,-57435.5
-17317.9,-57446.4
-17281.7,-57457.3
-17245.6,-57468.1
-17209.5,-57479
-17173.4,-57489.8
-17137.3,-57500.6
-17101.2,-57511.3
-17065,-57522
-17028.9,-57532.8
-16992.7,-57543.4
-16956.6,-57554.1
-16920.4,-57564.8
-16884.2,-57575.4
-16848,-57586
-16811.9,-57596.5
-16775.7,-57607.1
-16739.5,-57617.6
-16703.3,-57628.1
-16667.1,-57638.6
-16630.8,-57649.1
-16594.6,-57659.5
-16558.4,-57669.9
-16522.1,-57680.3
-16485.9,-57690.7
-16449.6,-57701
-16413.4,-57711.4
-16377.1,-57721.7
-16340.8,-57731.9
-16304.6,-57742.2
-16268.3,-57752.4
-16232,-57762.6
-16195.7,-57772.8
-16159.4,-57783
-16123.1,-57793.1
-16086.8,-57803.2
-16050.5,-57813.3
-16014.1,-57823.4
-15977.8,-57833.5
-15941.4,-57843.5
-15905.1,-57853.5
-15868.8,-57863.5
-15832.4,-57873.4
-15796,-57883.4
-15759.7,-57893.3
-15723.3,-57903.2
-15686.9,-57913.1
-15650.5,-57922.9
-15614.1,-57932.7
-15577.7,-57942.5
-15541.3,-57952.3
-15504.9,-57962
-15468.4,-57971.8
-15432,-57981.5
-15395.6,-57991.2
-15359.1,-58000.8
-15322.7,-58010.5
-15286.3,-58020.1
-15249.8,-58029.7
-15213.3,-58039.3
-15176.9,-58048.8
-15140.4,-58058.3
-15103.9,-58067.8
-15067.4,-58077.3
-15030.9,-58086.8
-14994.4,-58096.2
-14957.9,-58105.6
-14921.4,-58115
-14884.9,-58124.4
-14848.4,-58133.7
-14811.8,-58143
-14775.3,-58152.3
-14738.8,-58161.6
-14702.2,-58170.8
-14665.6,-58180.1
-14629.1,-58189.3
-14592.5,-58198.4
-14556,-58207.6
-14519.4,-58216.7
-14482.8,-58225.8
-14446.2,-58234.9
-14409.6,-58244
-14373,-58253
-14336.4,-58262.1
-14299.8,-58271.1
-14263.2,-58280
-14226.6,-58289
-14189.9,-58297.9
-14153.3,-58306.8
-14116.7,-58315.7
-14080,-58324.6
-14043.4,-58333.4
-14006.7,-58342.2
-13970.1,-58351
-13933.4,-58359.7
-13896.7,-58368.5
-13860,-58377.2
-13823.4,-58385.9
-13786.7,-58394.6
-13750,-58403.2
-13713.3,-58411.9
-13676.6,-58420.5
-13639.9,-58429.1
-13603.1,-58437.6
-13566.4,-58446.1
-13529.7,-58454.7
-13493,-58463.1
-13456.3,-58471.6
-13419.5,-58480.1
-13382.8,-58488.5
-13346,-58496.9
-13309.3,-58505.2
-13272.5,-58513.6
-13235.7,-58521.9
-13198.9,-58530.2
-13162.2,-58538.5
-13125.4,-58546.8
-13088.6,-58555
-13051.8,-58563.2
-13015,-58571.4
-12978.2,-58579.6
-12941.4,-58587.7
-12904.6,-58595.8
-12867.8,-58603.9
-12830.9,-58612
-12794.1,-58620.1
-12757.3,-58628.1
-12720.4,-58636.1
-12683.6,-58644.1
-12646.7,-58652
-12609.9,-58660
-12573,-58667.9
-12536.2,-58675.8
-12499.3,-58683.6
-12462.4,-58691.5
-12425.5,-58699.3
-12388.6,-58707.1
-12351.8,-58714.9
-12314.9,-58722.6
-12278,-58730.3
-12241.1,-58738
-12204.2,-58745.7
-12167.2,-58753.4
-12130.3,-58761
-12093.4,-58768.6
-12056.5,-58776.2
-12019.5,-58783.8
-11982.6,-58791.3
-11945.7,-58798.8
-11908.7,-58806.3
-11871.8,-58813.8
-11834.8,-58821.2
-11797.8,-58828.7
-11760.9,-58836.1
-11723.9,-58843.4
-11686.9,-58850.8
-11649.9,-58858.1
-11613,-58865.4
-11576,-58872.7
-11539,-58880
-11502,-58887.2
-11465,-58894.4
-11428,-58901.6
-11391,-58908.8
-11354,-58915.9
-11316.9,-58923.1
-11279.9,-58930.2
-11242.9,-58937.2
-11205.8,-58944.3
-11168.8,-58951.3
-11131.8,-58958.3
-11094.7,-58965.3
-11057.7,-58972.3
-11020.6,-58979.2
-10983.5,-58986.1
-10946.5,-58993
-10909.4,-58999.9
-10872.3,-59006.7
-10835.3,-59013.5
-10798.2,-59020.3
-10761.1,-59027.1
-10724,-59033.9
-10686.9,-59040.6
-10649.8,-59047.3
-10612.7,-59054
-10575.6,-59060.6
-10538.5,-59067.2
-10501.4,-59073.9
-10464.3,-59080.4
-10427.1,-59087
-10390,-59093.6
-10352.9,-59100.1
-10315.7,-59106.6
-10278.6,-59113
-10241.5,-59119.5
-10204.3,-59125.9
-10167.2,-59132.3
-10130,-59138.7
-10092.9,-59145
-10055.7,-59151.4
-10018.5,-59157.7
-9981.35,-59163.9
-9944.17,-59170.2
-9907,-59176.4
-9869.81,-59182.7
-9832.62,-59188.8
-9795.44,-59195
-9758.24,-59201.2
-9721.03,-59207.3
-9683.82,-59213.4
-9646.63,-59219.4
-9609.41,-59225.5
-9572.19,-59231.5
-9534.99,-59237.5
-9497.76,-59243.5
-9460.52,-59249.5
-9423.31,-59255.4
-9386.07,-59261.3
-9348.83,-59267.2
-9311.6,-59273
-9274.35,-59278.9
-9237.09,-59284.7
-9199.86,-59290.5
-9162.6,-59296.3
-9125.33,-59302
-9088.09,-59307.7
-9050.81,-59313.4
-9013.53,-59319.1
-8976.28,-59324.8
-8938.99,-59330.4
-8901.7,-59336
-8864.44,-59341.6
-8827.14,-59347.1
-8789.84,-59352.7
-8752.54,-59358.2
-8715.26,-59363.7
-8677.95,-59369.1
-8640.64,-59374.6
-8603.35,-59380
-8566.03,-59385.4
-8528.71,-59390.8
-8491.41,-59396.1
-8454.08,-59401.4
-8416.74,-59406.7
-8379.43,-59412
-8342.09,-59417.2
-8304.75,-59422.5
-8267.43,-59427.7
-8230.08,-59432.9
-8192.73,-59438
-8155.4,-59443.2
-8118.04,-59448.3
-8080.68,-59453.4
-8043.34,-59458.4
-8005.97,-59463.5
-7968.6,-59468.5
-7931.25,-59473.5
-7893.87,-59478.5
-7856.49,-59483.4
-7819.1,-59488.3
-7781.74,-59493.2
-7744.35,-59498.1
-7706.96,-59503
-7669.59,-59507.8
-7632.19,-59512.6
-7594.78,-59517.4
-7557.41,-59522.1
-7520,-59526.9
-7482.58,-59531.6
-7445.2,-59536.3
-7407.78,-59540.9
-7370.36,-59545.6
-7332.96,-59550.2
-7295.53,-59554.8
-7258.1,-59559.4
-7220.7,-59563.9
-7183.26,-59568.5
-7145.83,-59573
-7108.41,-59577.4
-7070.97,-59581.9
-7033.52,-59586.3
-6996.1,-59590.7
-6958.65,-59595.1
-6921.19,-59599.5
-6883.76,-59603.8
-6846.3,-59608.1
-6808.84,-59612.4
-6771.37,-59616.7
-6733.93,-59620.9
-6696.46,-59625.1
-6658.99,-59629.3
-6621.54,-59633.5
-6584.06,-59637.7
-6546.58,-59641.8
-6509.12,-59645.9
-6471.64,-59650
-6434.15,-59654
-6396.68,-59658
-6359.19,-59662.1
-6321.69,-59666
-6284.22,-59670
-6246.72,-59673.9
-6209.21,-59677.8
-6171.73,-59681.7
-6134.22,-59685.6
-6096.71,-59689.4
-6059.23,-59693.3
-6021.71,-59697.1
-5984.19,-59700.8
-5946.7,-59704.6
-5909.17,-59708.3
-5871.65,-59712
-5834.12,-59715.7
-5796.62,-59719.3
-5759.08,-59723
-5721.55,-59726.6
-5684.04,-59730.2
-5646.5,-59733.7
-5608.96,-59737.3
-5571.44,-59740.8
-5533.9,-59744.3
-5496.35,-59747.7
-5458.83,-59751.2
-5421.27,-59754.6
-5383.72,-59758
-5346.19,-59761.3
-5308.63,-59764.7
-5271.07,-59768
-5233.53,-59771.3
-5195.97,-59774.6
-5158.4,-59777.8
-5120.86,-59781.1
-5083.29,-59784.3
-5045.71,-59787.5
-5008.17,-59790.6
-4970.59,-59793.8
-4933.01,-59796.9
-4895.46,-59800
-4857.87,-59803
-4820.29,-59806.1
-4782.7,-59809.1
-4745.14,-59812.1
-4707.55,-59815
-4669.95,-59818
-4632.39,-59820.9
-4594.79,-59823.8
-4557.19,-59826.7
-4519.62,-59829.5
-4482.02,-59832.4
-4444.42,-59835.2
-4406.84,-59837.9
-4369.23,-59840.7
-4331.62,-59843.4
-4294.04,-59846.1
-4256.43,-59848.8
-4218.81,-59851.5
-4181.23,-59854.1
-4143.61,-59856.8
-4105.99,-59859.3
-4068.4,-59861.9
-4030.77,-59864.5
-3993.15,-59867
-3955.55,-59869.5
-3917.93,-59871.9
-3880.3,-59874.4
-3842.67,-59876.8
-3805.07,-59879.2
-3767.43,-59881.6
-3729.8,-59884
-3692.19,-59886.3
-3654.55,-59888.6
-3616.91,-59890.9
-3579.3,-59893.1
-3541.66,-59895.4
-3504.02,-59897.6
-3466.4,-59899.8
